Code,cycles,P25_min,P50_min,P75_min
300792.SZ,10,2872.1083708333335,5048.448083333334,14744.171162499999
300793.SZ,42,2873.905079166667,8631.486591666666,12596.69175
300795.SZ,22,1446.6816250000002,2894.38375,8607.735220833332
300796.SZ,17,2889.8856833333334,7199.6965,11523.092333333334
300797.SZ,12,7139.919583333333,17275.808,22735.729079166667
300798.SZ,1,23.264016666666667,23.264016666666667,23.264016666666667
300799.SZ,39,1439.6356666666666,4314.516,5764.33475
300800.SZ,7,5028.304,10075.691,17965.266583333334
300801.SZ,20,10076.323679166666,14401.381416666667,41576.33455
300802.SZ,10,3228.3045041666664,7215.543908333333,35290.24415416666
300803.SZ,4,11141.393375,18709.921658333333,25922.339945833333
300804.SZ,15,3608.632583333333,4329.3665,20874.937333333335
300805.SZ,38,2879.5969833333334,7178.657508333334,26628.662004166665
300806.SZ,19,4315.84165,11537.658166666666,18568.620575
300807.SZ,44,2520.1250416666667,7195.078075,12598.499629166667
300808.SZ,25,5774.551183333333,8636.91765,11526.008666666667
300809.SZ,33,5761.4725,11534.13565,20169.66415
300810.SZ,25,4318.833166666666,10108.26765,23048.139183333333
300811.SZ,19,1565.601925,4303.890483333334,19435.968408333334
300812.SZ,45,4315.587833333333,8646.092166666667,15838.752683333334
300813.SZ,22,1448.3880125,4320.589666666667,11157.353958333333
300814.SZ,44,4316.292208333333,7915.600166666667,17639.057666666668
300815.SZ,18,6055.123583333334,15805.354583333334,29506.6147375
300816.SZ,30,7196.062120833334,10795.515841666667,22309.456220833334
300818.SZ,8,8966.309333333333,19441.092591666667,30980.939695833335
300819.SZ,25,2880.1680166666665,7203.2125,17271.057183333334
300820.SZ,31,6474.924908333333,13016.663,23019.665916666665
300821.SZ,10,13812.4404875,24470.016916666667,38089.8141375
300822.SZ,5,7272.56835,11519.7125,18722.659166666668
300823.SZ,1,12958.0645,12958.0645,12958.0645
300824.SZ,28,1442.6907458333333,7812.917258333334,17622.348575
300825.SZ,7,2150.440591666667,4313.407316666667,12945.752591666667
300826.SZ,31,3593.828583333333,8624.680833333334,23749.166083333334
300827.SZ,20,2516.1366791666665,10793.777666666667,19067.375458333336
300828.SZ,32,2518.956916666667,9372.195516666667,18384.685370833333
300829.SZ,24,5404.3727125000005,9354.982158333332,11895.770833333334
300830.SZ,38,4311.918954166667,8646.037250000001,18345.602070833334
300831.SZ,29,4319.212,12961.938516666667,21604.004833333332
300832.SZ,5,1413.1501666666666,1485.81765,7198.63815
300833.SZ,19,4315.906491666667,6928.964,17264.8191
300834.SZ,11,4274.0858333333335,8630.622183333333,19475.037758333332
300835.SZ,11,9361.865825,28786.1625,30927.79275
300836.SZ,17,1440.0370166666667,4314.224333333334,5765.612666666667
300837.SZ,22,7197.146891666666,13669.897666666668,29526.842225
300838.SZ,8,2874.29425,4319.4225,12238.8790375
300839.SZ,20,2476.740375,5742.389741666666,11517.632083333334
300840.SZ,52,1439.5673291666667,5747.666325,17245.054425000002
300841.SZ,42,4230.712733333333,7154.7955,14420.532708333334
300842.SZ,25,2906.704,8628.52285,18714.38035
300843.SZ,22,4618.8283458333335,15837.329991666667,31320.980970833334
300844.SZ,55,2874.543833333333,5764.991166666667,12218.400483333335
300845.SZ,17,2879.7925,7200.5405,14392.576816666666
300846.SZ,20,6840.5667375,17993.02825,28077.247829166667
300847.SZ,8,4316.405995833334,7909.1602416666665,15483.141579166668
300848.SZ,7,18006.672008333335,25915.587666666666,35252.52966666667
300849.SZ,4,7914.622820833334,15848.487916666667,33493.096804166664
300850.SZ,17,2878.687,12970.579316666666,20179.54715
300851.SZ,39,2870.492425,7203.533983333334,11522.832008333333
300852.SZ,8,1474.9662375,3579.4934249999997,6793.717470833333
300853.SZ,41,4319.960166666667,10056.0285,18534.34933333333
300854.SZ,34,4318.9054166666665,10075.471075000001,20516.271179166666
300855.SZ,7,2097.483008333333,4313.881816666667,13011.502833333334
300856.SZ,55,2153.5081666666665,5748.979166666667,10079.799575000001
300857.SZ,24,3952.5427916666667,10071.290758333333,28796.683608333333
300858.SZ,6,5034.145004166667,7179.880424999999,8263.977083333333
300859.SZ,41,2885.9265,10072.213166666666,15837.079833333333
300860.SZ,35,2162.956825,5736.737833333334,10797.952916666667
300861.SZ,2,7189.668529166667,8628.084741666666,10066.500954166666
300862.SZ,63,2158.996,5756.677833333333,10073.631758333333
300863.SZ,31,1444.7019249999998,5773.54735,10083.995175
300864.SZ,5,4601.496833333334,5788.659666666666,8580.462833333333
300865.SZ,13,1449.7833333333333,5752.6606833333335,18664.016983333335
300866.SZ,5,4320.60665,5502.135683333333,21651.07385
300867.SZ,17,7109.508333333333,18732.201316666666,31678.112666666668
300868.SZ,6,3599.977083333333,7200.084666666666,25006.885375
300869.SZ,16,9354.187920833332,12953.70375,32376.023125
300870.SZ,8,6117.208120833333,10793.621,21594.716625
300871.SZ,27,3610.318758333333,18703.6535,30838.64675
300872.SZ,3,9351.911583333334,10043.895333333334,30826.530575
300873.SZ,18,2869.3650875,7926.690925,14400.887708333334
300875.SZ,45,2877.5729833333335,8639.172333333334,14410.724666666667
300876.SZ,10,1509.7165041666667,2877.1404916666665,3759.6605791666666
300877.SZ,19,7194.585075,14371.4505,23030.430416666666
300878.SZ,22,1440.39335,5737.479416666667,17984.97499166667
300879.SZ,14,1439.8832458333334,7087.433,15535.547595833334
300880.SZ,22,6178.191291666667,17251.333741666665,25915.807920833333
300881.SZ,13,2879.8755,10062.6325,24478.80285
300882.SZ,7,3597.06675,5810.651666666667,11531.03925
300883.SZ,4,2166.1219458333335,11522.542491666665,20159.22170833333
300884.SZ,6,7551.110079166667,8644.163991666668,10801.673429166665
300885.SZ,14,1441.146075,7195.557083333333,20874.687025
300886.SZ,3,7201.265675000001,10082.662833333334,15120.976758333334
300887.SZ,18,4320.166125,5760.176091666666,12597.0308625
300888.SZ,5,1443.9825166666667,10100.889483333332,11244.880333333333
300889.SZ,28,4316.945495833334,12237.315325,19087.49057083333
300890.SZ,28,3604.5197791666665,11508.849816666667,23407.491162500002
300891.SZ,1,10026.186833333333,10026.186833333333,10026.186833333333
300892.SZ,48,3933.816245833333,8634.949841666668,17267.876379166668
300893.SZ,3,3527.77825,5741.989016666666,14984.9401
300894.SZ,24,4313.284483333334,10084.380675,27787.81350416667
300895.SZ,30,1800.0756833333335,12963.878666666667,21599.204833333333
300896.SZ,63,1426.9465833333334,1466.3563166666668,4299.248925
300897.SZ,5,259.20601666666664,2847.8561666666665,7221.946166666667
300898.SZ,35,2885.7636666666667,8627.594,21609.581491666668
300899.SZ,41,2878.0671833333336,5756.601683333333,10078.610833333334
300900.SZ,14,6125.846595833333,11400.805833333334,18721.327262500003
300901.SZ,39,4322.301491666667,8652.506833333333,11519.993999999999
300902.SZ,14,4316.076091666667,7201.424258333334,22646.377962500002
300903.SZ,25,5759.507333333333,10062.54915,14399.565183333334
300904.SZ,25,1440.63815,2877.71065,7195.277
300905.SZ,2,26267.993041666665,41031.103749999995,55794.21445833333
300906.SZ,35,2874.945241666667,7199.922483333334,12965.139
300907.SZ,19,9366.315008333333,21593.547666666665,32389.61975
300908.SZ,3,4268.203433333334,8535.10885,13626.738591666666
300909.SZ,10,2874.3134,8630.773258333335,11518.337708333333
300910.SZ,31,5071.458825,9844.186316666666,15052.007508333332
300911.SZ,7,4310.6891749999995,5755.903,19439.287991666668
300912.SZ,53,1442.883,5759.0391666666665,11515.987666666666
300913.SZ,3,3602.2299166666667,4301.077316666667,15105.612733333333
300915.SZ,21,7258.538816666667,12952.5885,21599.57116666667
300916.SZ,8,2873.3972,11517.680666666667,12600.783695833334
300917.SZ,27,6473.255833333333,10079.789683333333,17284.308250000002
300918.SZ,18,6835.8844625,20163.139825,40663.74385
300919.SZ,21,10065.595833333333,15826.656983333334,27317.985316666665
300920.SZ,31,5045.049583333333,8635.0015,23043.872233333335
300921.SZ,29,4301.859166666667,8643.600983333334,21597.2615
300922.SZ,21,7198.639316666667,15796.987666666666,28790.657683333335
300923.SZ,28,2878.4338333333335,5755.425016666666,17985.516504166666
300925.SZ,19,6475.361833333333,23032.97335,33879.70615
300926.SZ,7,8608.092424999999,10106.789333333334,25923.177241666668
300927.SZ,16,5764.762829166667,8645.904425,12591.783504166666
300928.SZ,54,2878.402958333333,7920.05075,12592.41405
300929.SZ,5,10087.059683333333,14399.798683333333,20157.912166666665
300930.SZ,6,5758.0645,10079.575841666667,18719.277308333334
300931.SZ,7,1437.5274166666668,1442.1448333333333,5041.577825
300933.SZ,30,2735.3225541666666,10090.510675,20172.045608333334
300935.SZ,23,1440.3777666666667,7190.299666666667,15843.878333333334
300936.SZ,14,1439.5673666666667,1441.7609166666666,7560.009
300937.SZ,39,4319.4465,8640.209166666667,15117.324241666665
300938.SZ,7,3475.9290833333334,11342.032833333333,15837.012166666667
300939.SZ,18,4286.567608333334,8639.626075,23336.53435
300940.SZ,29,2885.5846666666666,8639.1545,21578.142516666667
300941.SZ,36,3955.7917541666666,10076.620925,17623.169833333333
300942.SZ,22,4674.277579166666,14390.953325,27021.938833333334
300943.SZ,20,8654.556070833332,17282.392666666667,38143.03313333333
300945.SZ,49,2879.81585,7194.276,11531.873833333333
300946.SZ,4,10138.15225,20882.51816666667,33455.658370833335
300947.SZ,30,3236.7150416666664,8634.223408333333,19800.3636625
300948.SZ,40,2875.3823333333335,5042.030175,10086.087054166666
300949.SZ,24,1439.59085,2875.8464249999997,10075.516766666668
300950.SZ,14,5759.736625,17998.105675,51117.025095833334
300951.SZ,28,4255.1554166666665,8627.277258333332,11158.2549625
300952.SZ,37,2879.827816666667,5526.06465,11526.47865
300953.SZ,16,2504.869995833333,10787.578091666666,22319.743129166665
300955.SZ,11,2879.4870083333335,10075.679,18715.331658333333
300956.SZ,26,2879.6391000000003,6478.9974999999995,19439.460345833333
300957.SZ,30,4744.92825,11500.461175,24969.039070833333
300958.SZ,6,11511.419054166667,20146.756575,22319.522383333333
300959.SZ,34,4319.368195833333,8659.382425,15439.166874999999
300960.SZ,32,5758.895083333334,11517.912175000001,23038.514016666668
300961.SZ,46,2883.94125,6471.2057583333335,14395.7878375
300962.SZ,26,3525.111375,10080.586425000001,27015.585124999998
300963.SZ,16,2880.5703458333332,8512.960516666666,20872.964333333333
300964.SZ,38,2864.7266291666665,7195.826075,11160.7766125
300965.SZ,42,2882.1867083333336,7160.990425,8633.862470833334
300966.SZ,34,4320.897545833333,10792.269758333334,17997.537583333335
300967.SZ,28,2879.578791666667,9361.348591666667,27714.988875000003
300968.SZ,12,5044.237375,12216.084675,14741.862095833334
300969.SZ,51,4318.783416666667,8629.342833333334,15079.421750000001
300970.SZ,15,2878.834825,7199.922166666666,17258.78675833333
300971.SZ,42,2871.2660416666668,7203.2136666666665,15827.262133333334
300972.SZ,35,4315.561841666667,8639.06335,19435.916258333335
300973.SZ,1,1.6946666666666668,1.6946666666666668,1.6946666666666668
300975.SZ,25,7199.316333333333,12960.720666666666,21600.998483333333
300976.SZ,23,5039.07775,18703.105316666668,28799.689683333334
300977.SZ,36,4317.4698625,7206.835416666667,14760.823208333333
300978.SZ,1,27320.434333333335,27320.434333333335,27320.434333333335
300979.SZ,32,4236.5198625,10721.40365,20754.060608333333
300980.SZ,8,1432.5303166666667,1441.2211583333333,11519.195791666665
300981.SZ,2,2519.642,5035.983666666666,7552.325333333332
300982.SZ,22,3243.8265375,9358.313325,20496.37341666667
300983.SZ,17,1690.6248333333333,10074.71485,21590.01065
300984.SZ,43,4291.079758333333,7184.57315,18703.661408333333
300985.SZ,32,5389.211791666667,12956.803583333334,18715.358845833332
300986.SZ,4,19804.679,30231.01075,41377.392916666664
300988.SZ,33,2877.6769833333333,8637.58815,25928.590166666665
300989.SZ,5,7197.4553166666665,7197.474666666667,8634.33115
300990.SZ,3,3629.2409916666666,4392.349166666667,13681.314925
300991.SZ,5,1132.8836833333332,1438.4751666666666,12955.603833333333
300992.SZ,23,2168.8170083333334,7195.783833333333,13686.052416666667
300993.SZ,9,2870.673,7189.511016666666,18720.18651666667
300994.SZ,26,2873.5268333333333,11524.433583333333,23976.304179166666
300995.SZ,2,2888.961166666667,4329.738833333333,5770.5165
300996.SZ,22,4680.4901125,10070.51615,17639.963366666667
300997.SZ,6,2155.4745791666664,15812.270825,31694.062070833334
300998.SZ,15,1444.2476666666666,4319.736333333333,7068.039241666667
300999.SZ,8,12524.97775,16686.840991666668,67253.6481625
301000.SZ,18,3237.1899208333334,7919.163658333333,23759.611958333335
301001.SZ,34,4318.853458333333,9358.4221,15473.998679166667
301002.SZ,2,5758.5806250000005,10076.919083333334,14395.257541666668
301003.SZ,14,9726.349541666666,20167.122408333336,42123.543320833334
301004.SZ,12,8.693170833333333,10793.0815,21607.859933333333
301005.SZ,18,4320.178333333333,8631.078991666665,15843.827041666667
301006.SZ,39,2874.047075,8640.562333333333,15840.176158333334
301007.SZ,28,4317.710958333333,7916.0551749999995,20520.033129166666
301008.SZ,17,1440.29965,4130.357016666667,15832.201516666666
301009.SZ,1,48932.066333333336,48932.066333333336,48932.066333333336
301010.SZ,2,9027.72395,15138.075583333333,21248.427216666667
301011.SZ,32,7192.012333333333,8644.038908333332,17627.9465
301012.SZ,23,5777.136508333333,11509.6785,25200.462333333333
301013.SZ,6,6476.8852375,13675.621333333333,27345.780679166666
301015.SZ,23,7909.1348333333335,18729.979,23603.193991666667
301016.SZ,29,4304.7705,7200.7295,12959.375833333334
301017.SZ,38,3184.9947541666666,7927.697175,15494.730458333333
301018.SZ,26,6119.266541666666,11528.459758333334,21236.139916666667
301019.SZ,4,5396.996366666666,14395.609408333334,26987.869875
301020.SZ,23,5751.479916666667,11517.942166666666,25903.641766666668
301021.SZ,5,1226.81785,8629.290666666666,31677.87335
301022.SZ,34,3246.0527875,7195.657241666667,14040.8754125
301023.SZ,29,2878.5408333333335,7200.5268166666665,15838.186
301024.SZ,12,2495.388125,5039.63115,11158.495195833333
301025.SZ,32,4319.233004166666,7919.833491666666,16203.780708333334
301026.SZ,7,6463.987341666667,8622.2285,14402.202758333333
301027.SZ,40,3959.4661708333333,8641.269349999999,14754.7872625
301028.SZ,14,8639.286695833332,25190.654083333335,47513.334416666665
301029.SZ,9,8625.1295,24484.796666666665,60245.07066666667
301030.SZ,3,2142.023575,2854.31615,4312.822491666667
301031.SZ,93,1449.0649833333334,4314.467166666666,7178.2373333333335
301032.SZ,9,4313.672183333333,10080.908,18719.600816666665
301033.SZ,20,2886.4822083333333,6475.791074999999,17617.803204166667
301035.SZ,4,6439.189875,7948.45875,9365.472
301036.SZ,26,4318.3932958333335,10080.087416666667,18718.7839875
301037.SZ,12,1442.8696583333333,9361.040916666665,30241.005454166665
301038.SZ,5,10070.887683333332,10082.310183333333,23037.51716666667
301039.SZ,13,1436.6118333333334,9860.445833333333,38935.08066666667
301040.SZ,28,2514.8557083333335,5759.315333333334,11520.177429166666
301041.SZ,36,4318.9021625000005,7200.323324999999,11825.016095833333
301042.SZ,2,6100.154779166667,10767.310741666666,15434.466704166665
301043.SZ,41,4321.27715,10066.292683333333,17277.880983333333
301045.SZ,30,5057.582704166666,16548.650658333332,20159.275208333333
301046.SZ,32,1439.6702416666667,6475.839825,13676.478791666668
301047.SZ,18,5780.891958333334,12208.788166666665,22247.213291666667
301048.SZ,3,627.4540833333333,1242.7656666666667,6351.464675
301049.SZ,46,3239.233875,7199.597591666667,14041.411745833333
301050.SZ,22,4280.015320833334,12217.889916666667,29161.100166666663
301051.SZ,20,3939.2117166666667,7195.755325,13678.294220833333
301052.SZ,25,1440.8878333333334,4321.017483333333,11515.78565
301053.SZ,13,1441.8828333333333,7199.182666666667,14393.811333333333
301055.SZ,13,7193.2901833333335,17287.026,23023.09765
301056.SZ,1,205.74031666666667,205.74031666666667,205.74031666666667
301057.SZ,40,2879.9087916666667,7208.350333333334,12244.685083333334
301058.SZ,2,11518.8152625,12958.040841666667,14397.266420833334
301059.SZ,16,4676.774158333334,10069.562491666667,15994.448012500001
301060.SZ,17,17316.644166666665,25898.0485,38906.390666666666
301061.SZ,10,10085.92225,15114.475325000001,24829.750379166668
301062.SZ,20,7193.900633333333,11510.303583333334,19973.017458333332
301063.SZ,2,1454.1023333333335,2896.7546666666667,4339.407
301065.SZ,12,2513.4379458333333,9345.399000000001,16198.397833333333
301066.SZ,10,2157.170125,5038.723991666667,18357.369583333333
301067.SZ,15,3598.7915000000003,7199.061833333333,11520.216675
301068.SZ,2,1437.3280708333334,1437.6203249999999,1437.9125791666665
301069.SZ,3,1429.4750833333333,1432.22,1434.18975
301070.SZ,53,2874.567666666667,7203.597166666666,11533.1005
301072.SZ,24,2518.4726541666664,5039.626508333333,10801.951195833333
301073.SZ,9,4314.1915,4324.388516666667,10076.145483333334
301075.SZ,39,3477.6472583333334,8614.95,15119.358825
301076.SZ,50,1793.6272416666666,5760.466575,14038.534558333333
301077.SZ,25,8640.271666666667,15839.033,28803.885166666667
301078.SZ,2,29471.492454166666,44519.28874166666,59567.085029166665
301079.SZ,29,2878.532833333333,7198.4425,15839.535016666667
301080.SZ,3,726.1822583333334,1445.25185,3515.8772500000005
301081.SZ,2,14399.013041666667,20158.472583333332,25917.932125
301082.SZ,5,10077.519183333334,15849.050483333333,20162.522516666668
301083.SZ,41,2879.127016666667,8636.271,18705.245833333334
301085.SZ,3,5039.058416666667,10074.363,13675.806666666667
301086.SZ,19,4317.838183333333,8634.803183333333,18003.093591666668
301087.SZ,3,30261.74083333333,37454.72383333333,47517.79075833333
301088.SZ,3,9349.381333333335,11508.393683333334,12227.475675000002
301089.SZ,47,5066.162825,8638.906833333333,12958.785491666667
301090.SZ,7,9452.31025,17285.32,45361.16709166667
301091.SZ,27,1442.0504916666666,5762.51815,17997.44909166667
301092.SZ,6,5756.357208333334,11516.746925,15115.950254166666
301093.SZ,42,4297.493125,8646.977825,18718.21075
301095.SZ,55,3135.84725,7169.388166666667,11518.66275
301096.SZ,45,2873.7984833333335,8401.931316666667,15810.490516666667
301097.SZ,16,2872.0240375,5748.567841666667,10438.657333333333
301098.SZ,21,11513.733333333334,14385.521333333334,28793.274166666666
301099.SZ,23,5043.9855,8633.698983333334,12958.100258333334
301100.SZ,4,11885.306566666666,14411.326916666667,27367.059179166667
301101.SZ,43,4317.880758333333,10078.193666666666,15847.00925
301102.SZ,5,11519.663833333334,12945.118483333334,66220.2635
301103.SZ,23,2915.1274833333337,11506.360833333334,27357.393566666666
301105.SZ,35,4309.461325,10077.468666666668,20142.252083333333
301106.SZ,18,3599.8555125000003,7919.632433333334,11519.003291666668
301107.SZ,36,2874.7992625,8646.744999999999,20491.85734166667
301108.SZ,6,386.9167125,1435.1905166666666,3609.8480458333333
301109.SZ,2,47157.843375,53998.14975,60838.456125
301110.SZ,12,3959.4715749999996,8634.488341666667,24835.423070833334
301111.SZ,34,2880.2591291666668,8644.318674999999,15479.192708333334
301112.SZ,47,2875.5235000000002,5759.7875,16550.402908333333
301113.SZ,49,4317.249483333333,8630.061166666666,12963.9995
301115.SZ,7,2961.396416666667,12872.87065,20152.571483333333
301116.SZ,16,6839.5564875,18711.012499999997,32396.03595416667
301117.SZ,55,2875.95875,7198.463,10083.839083333332
301118.SZ,38,2881.0622208333334,6479.309741666667,13683.901833333333
301119.SZ,45,1455.4331666666667,7190.215833333334,17278.439166666667
301120.SZ,3,1437.4486666666667,1438.6953333333333,24478.572991666668
301121.SZ,8,2519.1763333333333,5754.77925,13669.152195833334
301122.SZ,13,1434.8488333333332,2884.357666666667,8641.6545
301123.SZ,24,7211.9922625,16558.800075,30241.926945833333
301125.SZ,51,2879.5684083333335,7200.441833333333,12242.219658333332
301126.SZ,16,5759.437883333334,10808.063675000001,22673.7463875
301127.SZ,1,7178.4591666666665,7178.4591666666665,7178.4591666666665
301128.SZ,16,1464.4056375,5040.395075,11876.183666666668
301129.SZ,10,378.4296208333334,7181.4805,20136.296125
301130.SZ,26,5034.840666666667,9507.114916666666,16913.302845833332
301131.SZ,30,1802.7981791666666,5751.633083333333,9706.332004166667
301132.SZ,34,2879.3751375,8636.797916666666,17285.947954166666
301133.SZ,41,2880.405816666667,5772.847683333333,12945.294183333333
301135.SZ,43,2278.282258333333,7193.103,10080.374316666666
301136.SZ,29,4337.6793333333335,10079.457833333334,15840.085016666666
301137.SZ,29,4314.082833333333,8616.610683333334,21585.126316666665
301138.SZ,37,2879.173,7198.718333333333,12943.443666666666
301139.SZ,39,2875.3418333333334,8632.150166666666,15114.416741666666
301141.SZ,24,1440.3507625,7919.085991666667,11519.3073625
301148.SZ,40,3953.9087458333333,10069.303258333333,17641.121183333336
301149.SZ,19,7214.307083333333,18727.724316666667,27985.034
301150.SZ,9,1441.5043333333333,2876.022,15839.715483333333
301151.SZ,3,2165.600833333333,2888.0405166666665,24472.272833333333
301152.SZ,46,2876.4378625,5752.359825,15478.992208333333
301153.SZ,10,4326.84325,6469.85225,16143.205779166667
301155.SZ,53,1569.7155,5749.938833333334,10084.418516666667
301156.SZ,10,1797.7334166666667,4199.691908333333,17288.5416375
301157.SZ,4,5399.746858333334,7919.30475,14757.362683333333
301158.SZ,5,1445.8978166666666,4319.096166666666,10070.19815
301159.SZ,20,6832.553708333333,13683.703566666667,18711.077429166668
301160.SZ,4,5.077370833333333,768.9976666666666,4747.24075
301161.SZ,34,1443.6286666666667,8635.822258333334,19779.849833333334
301162.SZ,6,3593.6936166666665,7191.963841666667,10802.344304166667
301163.SZ,55,2874.6238416666665,7176.581483333333,11523.922333333332
301165.SZ,9,11518.34215,51833.246666666666,64748.418183333335
301166.SZ,17,1432.2826666666667,4308.353316666667,10086.923183333334
301167.SZ,44,4315.8761125,8640.5485,13322.256129166666
301168.SZ,46,4305.831545833333,9355.615333333333,15468.336658333334
301169.SZ,9,1438.569,8639.735333333334,11514.995
301170.SZ,3,728.795,1441.8968333333332,2871.421333333333
301171.SZ,13,15839.600666666667,30233.258833333333,49156.87265
301172.SZ,46,1439.918525,7199.692091666667,14397.9972625
301176.SZ,6,7548.080579166666,14373.40425,20156.08018333333
301177.SZ,17,7199.884,15848.202516666666,34530.41318333333
301178.SZ,6,2854.5668375,5761.4656,18361.0213375
301179.SZ,4,6102.358875,14395.629008333333,42476.17684583333
301180.SZ,24,4323.308741666666,13682.575333333334,27700.518429166666
301181.SZ,29,1442.4703333333334,4322.58235,14379.149333333333
301182.SZ,3,1.1563333333333334,1.8761666666666668,703.2171666666667
301183.SZ,41,2878.4191666666666,7234.22785,15839.684166666666
301185.SZ,26,1828.5511666666666,11497.046508333333,31336.216041666667
301186.SZ,35,3600.3308166666666,10076.801183333333,20860.825658333335
301187.SZ,17,5739.1365,11520.828183333333,40323.70865
301188.SZ,34,3600.4196625,10075.703666666666,15836.512170833334
301189.SZ,1,8735.977183333333,8735.977183333333,8735.977183333333
301190.SZ,42,3236.3134958333335,9333.487075000001,18731.930266666666
301191.SZ,74,1452.5127125,5755.372075,10084.279791666668
301192.SZ,33,4323.176983333334,8637.771316666667,20160.5625
301193.SZ,9,1437.2415,5759.073483333334,7193.133666666667
301195.SZ,27,3666.6530000000002,11439.072833333334,28798.095083333334
301196.SZ,5,5760.28415,12952.607016666667,34558.17665
301197.SZ,30,6116.683129166667,12235.471325,20162.863208333332
301198.SZ,1,6.599833333333334,6.599833333333334,6.599833333333334
301199.SZ,13,2874.048983333333,5762.099333333334,13030.228666666666
301200.SZ,6,5065.443829166667,12244.382075000001,19442.316945833336
301201.SZ,10,4677.604833333334,8643.757075000001,15120.03825
301202.SZ,27,3599.9399999999996,7200.1804833333335,17996.059575
301203.SZ,9,4342.126,7198.09,11509.61835
301205.SZ,52,2798.0278458333332,5038.725925000001,14765.114208333332
301206.SZ,8,2492.100554166667,9371.155,51131.3980375
301207.SZ,2,2545.8437208333335,3614.422258333333,4683.0007958333335
301208.SZ,9,7214.800333333334,10087.197183333334,21559.69085
301209.SZ,33,4313.164183333333,8635.551483333333,15838.821
301211.SZ,10,4320.7788375,10804.639583333334,26970.82376666667
301212.SZ,54,1442.8126708333334,5754.122683333333,10089.238491666667
301213.SZ,8,1434.749675,2966.12325,6474.805666666666
301215.SZ,17,11516.9,25879.998683333335,40365.361983333336
301216.SZ,5,14284.416666666666,33224.751833333336,50212.1215
301217.SZ,22,4609.7342,9364.235416666666,22289.8566
301218.SZ,30,1439.568375,4315.956166666667,8632.018041666666
301220.SZ,50,2885.3443333333335,6474.069083333334,11517.923991666667
301221.SZ,49,2869.2175166666666,7200.834483333333,12953.372833333333
301222.SZ,15,11518.371083333333,18714.195833333335,49685.292916666665
301223.SZ,8,15866.289054166667,23023.34966666667,49290.3901375
301225.SZ,21,2883.220333333333,5761.369183333333,12942.025666666666
301226.SZ,45,2880.838,5759.390666666666,14394.208166666667
301227.SZ,5,147.95735,1398.0591666666667,1410.53185
301228.SZ,43,2875.694,7173.472666666667,11523.865933333334
301229.SZ,17,2852.9611666666665,7270.14765,14392.229
301230.SZ,24,2883.0775458333337,6479.154908333334,11519.9983
301231.SZ,13,1434.9675,7218.991666666667,12954.775
301232.SZ,72,2879.0047041666667,5755.072658333333,10076.119625
301233.SZ,43,2882.510333333333,5769.521983333333,15120.278675
301234.SZ,8,2875.3262875,4317.97925,7160.468379166667
301235.SZ,30,7203.4366666666665,11515.518100000001,18715.378295833332
301236.SZ,21,10078.497666666666,11535.101833333334,21579.453333333335
301237.SZ,48,1449.5574583333332,7205.816741666667,11883.600858333333
301238.SZ,11,8639.641158333334,11518.546983333334,40325.24865833334
301239.SZ,84,1462.1316416666666,4327.502,8621.458620833333
301246.SZ,26,7547.114125,10891.161516666667,20184.429666666667
301251.SZ,6,5038.849333333334,9357.676166666666,16918.572874999998
301252.SZ,39,1442.779,4315.476316666667,10077.805083333333
301255.SZ,55,2882.5398333333333,5764.188816666667,11520.260333333334
301256.SZ,12,7200.345920833333,19439.480258333333,29516.694945833333
301257.SZ,18,3235.6737875,5763.136675,14396.4393
301258.SZ,7,8637.305483333334,10061.845,15832.457583333333
301259.SZ,10,1803.26325,10076.30025,19091.616837499998
301260.SZ,16,5027.199245833333,7962.957083333333,19747.2940875
301261.SZ,3,1431.3845916666667,2855.2363333333333,3587.6039166666665
301262.SZ,5,3.18265,22.91115,1262.5278333333333
301263.SZ,14,3245.311870833333,7809.669091666667,23469.493745833333
301265.SZ,12,4312.629783333333,7905.09975,14049.141579166668
301266.SZ,66,1440.2768041666666,5755.833258333333,10078.716554166665
301267.SZ,21,8662.464016666667,13005.255683333333,28521.314666666665
301268.SZ,16,8238.364383333334,11443.993416666668,15894.069845833334
301269.SZ,64,2436.0174708333334,5615.1455,10052.981516666667
301270.SZ,11,2879.7416583333334,7199.120666666667,12247.735908333332
301272.SZ,14,1439.254,2172.1321583333333,8273.8012375
301273.SZ,48,2874.6289625,5761.692675,17271.302949999998
301276.SZ,19,8608.057833333332,14320.387,20193.787916666668
301277.SZ,20,5395.9924,10805.454258333333,17634.37179166667
301278.SZ,52,1443.002925,5753.6219,10077.629162500001
301279.SZ,34,4304.6651624999995,8633.282658333334,16911.051987500003
301280.SZ,7,1437.5920916666666,1444.2181833333334,5754.380591666666
301281.SZ,40,1442.9542458333333,5763.6,11880.208129166665
301282.SZ,9,2867.116666666667,4320.983833333334,10078.629983333334
301283.SZ,33,2883.5086833333335,10075.85,20154.389
301285.SZ,10,4487.173291666666,8638.83975,19012.305679166668
301286.SZ,31,4298.392758333333,7202.112666666667,15119.094741666668
301287.SZ,3,11463.177166666666,21594.9885,24477.018075
301288.SZ,20,2881.1947083333334,9361.350833333334,20150.880250000002
301289.SZ,48,3943.034879166667,8639.991675000001,17265.720845833333
301290.SZ,4,5560.731374999999,7060.989083333334,8269.370245833334
301292.SZ,9,1456.5423333333333,4324.9158333333335,5760.7685
